Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1736612768,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1111,0,111.04754218831658,115.45716312610813,111.04754218831658,537.428833078593,499.5895589558956
1736612769,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1119,0,111.04754218831658,115.45333149447585,111.04754218831658,537.428833078593,499.59428060768545
1736612770,1,,Aggregated,8.800000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1128,0,111.04754218831658,115.45111796532176,111.04754218831658,537.428833078593,499.593085106383
1736612771,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1137,0,111.04754218831658,115.44482555079028,111.04754218831658,537.428833078593,499.5883905013193
1736612772,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1146,0,111.04754218831658,115.43251264126837,111.04754218831658,537.428833078593,499.5855148342059
1736612773,1,,Aggregated,8.800000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1154,0,111.04754218831658,115.42089412552167,111.04754218831658,537.428833078593,499.5883882149047
1736612774,1,,Aggregated,8.800000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1163,0,111.04754218831658,115.40687072466376,111.04754218831658,537.428833078593,499.58985382631124
1736612775,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1172,0,111.04754218831658,115.40425684936376,111.04754218831658,537.428833078593,499.58361774744026
1736612776,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1181,0,111.04754218831658,115.39538207784875,111.04754218831658,537.428833078593,499.59017781541064
1736612777,1,,Aggregated,8.800000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1189,0,111.04754218831658,115.38433577278684,111.04754218831658,537.428833078593,499.5912531539108
1736612778,1,,Aggregated,8.800000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1198,0,111.04754218831658,115.37919061504093,111.04754218831658,537.428833078593,499.59015025041737
1736612779,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1207,0,111.04754218831658,115.38149577460554,111.04754218831658,537.428833078593,499.5816072908036
1736612780,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1216,0,111.04754218831658,115.3717801399149,111.04754218831658,537.428833078593,499.57401315789474
1736612781,1,,Aggregated,8.800000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1224,0,111.04754218831658,115.3629210110285,111.04754218831658,537.428833078593,499.57516339869284
1736612782,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1233,0,111.04754218831658,115.35531007182472,111.04754218831658,537.428833078593,499.57339821573396
1736612783,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1242,0,111.04754218831658,115.34806825884209,111.04754218831658,537.428833078593,499.57246376811594
1736612784,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1251,0,111.04754218831658,115.33878585971374,111.04754218831658,537.428833078593,499.57234212629896
1736612785,1,,Aggregated,8.800000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1260,0,111.04754218831658,115.32934185280095,111.04754218831658,537.428833078593,499.57380952380953
1736612786,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1268,0,111.04754218831658,115.32190209823845,111.04754218831658,537.428833078593,499.5725552050473
1736612787,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1277,0,111.04754218831658,115.3120351291627,111.04754218831658,537.428833078593,499.57556773688333
1736612788,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1286,0,111.04754218831658,115.30143097492042,111.04754218831658,537.428833078593,499.5660964230171
1736612789,1,,Aggregated,8.800000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1295,0,111.04754218831658,115.30571639749967,111.04754218831658,537.428833078593,499.57142857142856
